Total.Residence.hrs,Num.animals,Revisits,coordIdx,Avg.Residence.hrs,x,y
1.19,1,1,2973,1.2,501847.144539346,4210186.75559118
44.53,3,23,2974,14.8,502153.339036155,4210392.09342996
55.67,3,26,2975,18.6,502169.123374583,4210430.93111648
44.84,3,21,2976,14.9,502232.311440934,4210395.44324169
8.82,1,4,2977,8.8,502514.950587127,4210102.6099525
6.83,3,6,2978,2.3,502562.371798056,4209989.45283664
1.49,1,2,2979,1.5,502631.628249448,4210200.28524262
11.88,2,8,2980,5.9,502293.701416464,4210515.28938104
18.85,3,11,2981,6.3,502194.603338468,4210307.7802503
37.61,3,16,2982,12.5,502205.12602564,4210334.41177321
32.04,3,18,2983,10.7,502219.135042768,4210447.58749802
24.26,3,11,2984,8.1,502294.619763971,4210369.94136824
42.17,3,17,2985,14.1,502400.880173748,4210081.49455453
4.19,2,2,2986,2.1,502857.221232614,4209986.22217025
5.33,2,4,2987,2.7,502794.848550754,4210185.9156503
0.5,1,1,2988,0.5,502436.051646566,4209844.06599101
4.62,1,6,2989,4.6,501943.619159741,4210399.80747411
3.76,3,5,2990,1.3,502143.651175061,4210527.4533925
9.6,2,9,2991,4.8,502155.137666903,4210226.77415154
8.57,3,7,2992,2.9,502127.910888564,4210319.96739777
37.14,3,12,2993,12.4,502358.733166864,4210172.46357876
25.86,2,12,2994,12.9,502423.694896793,4210083.72035591
23.39,2,12,2995,11.7,502337.706108787,4210057.06659108
4.63,1,3,2996,4.6,501934.01079648,4210214.51392758
63.66,3,30,2997,21.2,502182.292357143,4210405.41546748
2.76,2,4,2998,1.4,501879.567943954,4210378.71142221
67.17,3,31,2999,22.4,502189.311600484,4210407.63640546
38.65,3,19,3000,12.9,502235.831094485,4210359.93928803
5.71,2,2,3001,2.9,502807.19276643,4210013.94300781
8.88,2,6,3002,4.4,502795.740120721,4210144.86340606
2.68,1,2,3003,2.7,502709.740292682,4210157.03920362
39.14,3,15,3004,13,502200.734697527,4210348.83445939
9.61,3,7,3005,3.2,502101.571641695,4210376.5465297
6.88,2,6,3006,3.4,501940.102378001,4210428.65438341
48.06,3,23,3007,16,502165.609931981,4210444.2445283
15.85,2,6,3008,7.9,502250.786289187,4210222.36186311
26.65,2,11,3009,13.3,502421.947771924,4210057.09116117
36.26,3,12,3010,12.1,502329.787543552,4210130.29318713
37.78,3,17,3011,12.6,502373.677863615,4210079.2675394
7.32,1,6,3012,7.3,501923.472160281,4210251.12587336
3.2,2,4,3013,1.6,501841.824915874,4210428.63160498
8.26,2,8,3014,4.1,502396.442740389,4210251.25108392
9.33,3,6,3015,3.1,502228.885777532,4210086.99339973
0.62,1,1,3016,0.6,502349.181232277,4209822.9594925
12.44,1,9,3017,12.4,503654.33585728,4209267.56635645
2.62,1,2,3018,2.6,504408.58051106,4210181.08035656
18.35,1,5,3019,18.4,504085.657323927,4210184.24085099
86.79,3,32,3020,28.9,503144.06544097,4210262.60021177
30.67,1,11,3021,30.7,503353.007799345,4210023.02526723
52.66,1,17,3022,52.7,503420.599245781,4209969.7959703
27.15,1,11,3023,27.1,503201.482623964,4209294.00480256
8.79,1,2,3024,8.8,503282.145469615,4209483.76597812
5.58,1,4,3025,5.6,503538.490909633,4209270.84389031
34.88,1,13,3026,34.9,503575.315681684,4209349.63635728
37.63,1,13,3027,37.6,503576.190844281,4209355.18437618
43.17,1,14,3028,43.2,503447.047375395,4209680.22032409
4.62,2,4,3029,2.3,501864.636537295,4210440.84160276
45.74,3,23,3030,15.2,502227.928581067,4210378.79911338
10.72,3,6,3031,3.6,502244.625477787,4210288.93187367
34.42,3,11,3032,11.5,502356.976554475,4210178.01071282
8.94,1,4,3033,8.9,502513.195562255,4210102.60941175
37.47,3,17,3034,12.5,502373.678186388,4210078.15801132
20.17,3,9,3035,6.7,502382.4685633,4210026.01275117
9.31,2,7,3036,4.7,502196.388187187,4210196.82788536
5.35,1,6,3037,5.3,501943.621009988,4210392.04077383
54.22,3,26,3038,18.1,502200.726018302,4210381.01078775
18.31,3,10,3039,6.1,502305.145806219,4210383.25867956
37.58,3,13,3040,12.5,502353.473257928,4210154.70960681
11.18,2,8,3041,5.6,502514.989573047,4209976.1237586
4.78,2,3,3042,2.4,502573.667272589,4210345.61499099
0.9,1,2,3043,0.9,502851.042503328,4210089.40612782
40.78,2,14,3044,20.4,503098.70954533,4209541.38968627
34.97,2,13,3045,17.5,503146.095055986,4209550.28403508
67.52,2,21,3046,33.8,503135.542878353,4209605.75634454
72.23,2,23,3047,36.1,503153.09591122,4209601.32499787
5.1,1,4,3048,5.1,503147.059907753,4209323.94086373
62.6,1,17,3049,62.6,503584.061406756,4209418.43087639
62.6,1,17,3050,62.6,503584.061406756,4209418.43087639
50.81,1,14,3051,50.8,503627.063617857,4209417.3403472
24.89,1,8,3052,24.9,503503.358731875,4209336.29082712
14.63,2,12,3053,7.3,502142.822665522,4210341.05234358
37.15,3,21,3054,12.4,502241.956108752,4210423.18410441
20.18,3,12,3055,6.7,502160.395316609,4210254.51375271
32.56,3,17,3056,10.9,502241.975012159,4210354.39333085
173.46,3,63,3057,57.8,502691.966462128,4210834.95549094
100.62,3,33,3058,33.5,502683.215482025,4210763.94272381
142.8,3,40,3059,47.6,502713.920391248,4210780.59582195
227,3,71,3060,75.7,502567.356562862,4210880.40603194
280.56,3,78,3061,93.5,502504.171812923,4210912.56274849
208.79,3,58,3062,69.6,502474.325553343,4210958.04435618
173.52,3,54,3063,57.8,502468.19166762,4210931.41378602
46.15,3,26,3064,15.4,502530.53587483,4210779.42734455
101.09,3,31,3065,33.7,502756.032990309,4210793.92429398
123.22,3,37,3066,41.1,502770.957729314,4210769.51970275
237.75,3,70,3067,79.2,502584.017165649,4210913.6971803
23.39,2,12,3068,11.7,502658.537555472,4211100.12213131
14.01,3,11,3069,4.7,502108.449840749,4210924.65569127
167.04,3,46,3070,55.7,501971.612994241,4210753.75393735
50.55,3,19,3071,16.8,501961.104490262,4210667.20812578
42.41,3,24,3072,14.1,502062.030223821,4210592.89456324
23.07,3,15,3073,7.7,502391.933919772,4210665.10401187
108.62,3,43,3074,36.2,502789.234499685,4211206.68066157
11.68,1,5,3075,11.7,502556.696650982,4211297.58593266
9.12,1,4,3076,9.1,502549.67584551,4211303.1313863
155.73,3,52,3077,51.9,502462.930477895,4210920.31689952
193.6,3,51,3078,64.5,502000.572946208,4210736.00851962
61.75,3,28,3079,20.6,501971.639541705,4210643.91055362
6.63,2,5,3080,3.3,502106.799291814,4210520.78661919
5.07,3,5,3081,1.7,502573.780667863,4209986.12784318
16.63,2,7,3082,8.3,502454.42325544,4210032.69124655
29.4,2,13,3083,14.7,502417.563143936,4210047.10410768
1.03,1,1,3084,1,502261.401768414,4209913.91597422
4.34,1,3,3085,4.3,501891.007106618,4210241.13252866
26.26,3,16,3086,8.8,502138.425344095,4210378.77516328
37.8,3,18,3087,12.6,502149.815369843,4210444.24035105
16.46,3,10,3088,5.5,502238.478464951,4210305.57311286
0.5,1,1,3089,0.5,502733.59353824,4209677.73109056
9.25,1,4,3090,9.2,502510.56404912,4210099.28001695
8.74,1,4,3091,8.7,502513.194195265,4210107.04752426
63.11,3,29,3092,21,502189.306836717,4210425.38886389
18.95,1,7,3093,18.9,503697.266492882,4209426.24806697
34.09,1,12,3094,34.1,503594.616874014,4209362.95916071
0.78,1,2,3095,0.8,503836.961114465,4209089.01634858
101.48,1,20,3096,101.5,503703.323492289,4209615.97999861
25.61,1,10,3097,25.6,503527.939063082,4209318.54898275
41.14,1,14,3098,41.1,503573.499280759,4209489.43598973
46.29,1,12,3099,46.3,503588.409332822,4209509.41402427
63.75,1,16,3100,63.8,503612.122062889,4209468.37197404
48.61,1,14,3101,48.6,503623.522730055,4209486.12946497
1.46,1,2,3102,1.5,503358.538222148,4209378.39197531
61.2,1,18,3103,61.2,503579.65790317,4209453.93381528
26.83,1,10,3104,26.8,503640.186334432,4209509.43695501
44.38,1,21,3105,44.4,503425.849033887,4210006.41260177
19.58,1,3,3106,19.6,503577.725672667,4209857.80101796
2.51,1,3,3107,2.5,503918.315160506,4209640.49000128
16.37,1,9,3108,16.4,503679.807334482,4209220.97767014
8.64,2,7,3109,4.3,503793.926715468,4209155.56783586
66.43,1,16,3110,66.4,503613.00553798,4209455.05803771
39.96,1,7,3111,40,503550.651346266,4209560.43576968
38.51,1,13,3112,38.5,503615.601417442,4209538.27373816
36.78,1,14,3113,36.8,503446.940984717,4209932.08310019
40.5,1,16,3114,40.5,503445.168590152,4209973.13489122
0.81,1,2,3115,0.8,503922.726971557,4209590.5633789
32.44,1,14,3116,32.4,503355.670933844,4209948.68797671
60.94,1,23,3117,60.9,503403.039455621,4209991.97919083
8.64,1,5,3118,8.6,503290.688591295,4210060.72385625
5.04,1,3,3119,5,503304.819185453,4209837.7144254
49.51,1,17,3120,49.5,503406.563449439,4209958.69481743
27.97,1,14,3121,28,503465.346043355,4209986.45777311
62.6,1,17,3122,62.6,503584.061406756,4209418.43087639
5.92,1,6,3123,5.9,503423.44779536,4209454.97632022
18.7,2,7,3124,9.3,503161.070935205,4209402.72269891
14.26,1,6,3125,14.3,503189.132497997,4209457.10044731
19.94,1,10,3126,19.9,503183.918515735,4209325.0646866
1.08,1,1,3127,1.1,503288.424423109,4209146.47230225
61.53,1,17,3128,61.5,503591.069401875,4209447.28166503
66.36,1,17,3129,66.4,503613.007993966,4209449.51040246
12.41,1,5,3130,12.4,503721.840903828,4209421.82112794
8.55,1,5,3131,8.6,503666.614314287,4209285.32429495
10.11,1,2,3132,10.1,502912.612231027,4209686.66924176
10.13,1,2,3133,10.1,502909.980350757,4209684.4492477
9.96,1,2,3134,10,502916.113737104,4209711.08009921
0.82,1,1,3135,0.8,502668.60307519,4209834.15297856
53.07,2,19,3136,26.5,503138.191362573,4209564.70484786
59.36,2,19,3137,29.7,503107.462881857,4209600.19796661
4.81,1,3,3138,4.8,503055.742958459,4209449.28272229
5.93,1,5,3139,5.9,503161.104455299,4209316.17960256
25.47,2,7,3140,12.7,503191.774356171,4209433.80140903
8.29,1,3,3141,8.3,503083.81512432,4209477.03146174
45.01,2,16,3142,22.5,503143.460203498,4209555.83065659
4.61,1,2,3143,4.6,503261.190862307,4209215.252034
43.23,1,13,3144,43.2,503604.207176214,4209506.09240383
41.1,1,13,3145,41.1,503534.914663963,4209422.84755003
65.61,1,18,3146,65.6,503571.785884501,4209394.0158967
25.73,1,15,3147,25.7,503488.407369602,4209411.73226668
6.54,1,2,3148,6.5,503134.723699148,4209453.75078567
7.24,1,2,3149,7.2,503135.587213677,4209490.36551603
18.49,1,6,3150,18.5,503075.899761091,4209522.5190927
41.57,2,14,3151,20.8,503123.281159776,4209542.5085805
0.92,1,1,3152,0.9,503964.715448646,4209867.9656197
11.15,1,4,3153,11.2,503831.398993033,4209720.33472539
10.87,1,3,3154,10.9,503819.117396237,4209711.4527463
14.91,1,6,3155,14.9,503819.12103107,4209703.68605384
42.18,2,12,3156,21.1,503744.724313555,4209277.59307089
16.15,2,9,3157,8.1,503713.968382791,4209365.23165517
16.71,2,9,3158,8.4,503713.965353334,4209371.88881664
6.24,1,4,3159,6.2,503750.945537238,4209107.83832
17.26,2,7,3160,8.6,503671.845473404,4209361.88401375
31.49,1,12,3161,31.5,503634.096658865,4209389.60529619
45.41,1,15,3162,45.4,503600.750717479,4209384.04288013
5.26,1,3,3163,5.3,503538.494757936,4209261.96767646
6.94,1,1,3164,6.9,503078.626655609,4209272.87652416
6.95,1,1,3165,7,503075.994686849,4209270.65647802
8.1,1,1,3166,8.1,503088.296227925,4209230.71815706
9.68,1,3,3167,9.7,503169.036862773,4209228.53005405
14.6,1,8,3168,14.6,503621.860140519,4209277.53762286
51.08,1,15,3169,51.1,503559.51512781,4209358.50566748
52.46,1,15,3170,52.5,503556.005241154,4209357.39461032
12.62,2,9,3171,6.3,503460.343409468,4209367.33923389
31.06,1,11,3172,31.1,503651.607734054,4209480.59434646
15.68,2,8,3173,7.8,503782.451396878,4209298.69148142
38.78,2,9,3174,19.4,503757.038821745,4209216.57474858
17.94,2,8,3175,9,503657.799523254,4209371.86345066
19.91,1,10,3176,19.9,503547.172409681,4209488.31497705
43.56,1,17,3177,43.6,503455.703136192,4209963.15359274
17.18,2,9,3178,8.6,503831.419309357,4209677.06315369
16.08,2,8,3179,8,503821.768766261,4209671.51099001
45.46,2,12,3180,22.7,503745.612607864,4209254.29341211
17.31,2,7,3181,8.7,503746.524844552,4209178.84600244
32.09,2,11,3182,16,503719.306742458,4209205.46219815
39.18,1,15,3183,39.2,503654.261834889,4209432.88586131
33.12,1,13,3184,33.1,503653.371833231,4209460.62364448
40.6,1,14,3185,40.6,503548.075071439,4209430.61995139
39.14,2,12,3186,19.6,503896.213464543,4209981.10449245
40.15,2,15,3187,20.1,503904.985003631,4209988.87538308
28.98,1,13,3188,29,503197.503074142,4210491.18390825
32.15,1,12,3189,32.1,503195.748132772,4210491.18322062
51.44,1,12,3190,51.4,503113.266735216,4210488.93227061
15.83,1,6,3191,15.8,503079.909436481,4210524.4245372
51.08,2,14,3192,25.5,502963.192610126,4210562.10529657
49.59,2,15,3193,24.8,502957.051575319,4210558.77448116
48.86,2,15,3194,24.4,502954.417979704,4210562.1021142
94.96,3,20,3195,31.7,502839.456032949,4210603.11386801
104.65,2,33,3196,52.3,502757.009793136,4210499.89938972
98.7,2,31,3197,49.4,502748.236964718,4210494.34878513
89.8,2,27,3198,44.9,502742.091316211,4210504.33247761
41.91,2,21,3199,21,502713.124499649,4210535.38960405
157.51,3,55,3200,52.5,502688.467697382,4210801.66845299
221.5,3,67,3201,73.8,502620.871519545,4210905.94223074
204.09,3,61,3202,68,502594.544150661,4210920.35769954
207.62,3,66,3203,69.2,502588.40147512,4210922.57480734
343.46,3,71,3204,114.5,502517.326002302,4210935.86691951
312.07,3,63,3205,104,502507.669576094,4210951.39736053
306.1,3,61,3206,102,502505.036631199,4210953.6156109
309.08,3,59,3207,103,502502.406070358,4210948.06715511
30.83,2,10,3208,15.4,502683.144681059,4210979.19143527
42.85,2,12,3209,21.4,502691.916299607,4210986.96103352
41.85,2,12,3210,20.9,502691.916665763,4210985.85150389
33.73,2,8,3211,16.9,502664.702226617,4211030.22375991
275.92,3,63,3212,92,502553.296170146,4210949.19245525
319.82,3,70,3213,106.6,502540.138649967,4210936.98352107
235.08,3,73,3214,78.4,502538.389328829,4210919.23050228
228.93,3,71,3215,76.3,502542.776451852,4210919.23186865
187.51,3,69,3216,62.5,502671.777856131,4210858.24897354
163.33,3,53,3217,54.4,502694.60645969,4210811.65624349
162.4,3,52,3218,54.1,502691.973784995,4210812.76490375
160.68,3,55,3219,53.6,502690.221108286,4210806.10714883
71.13,2,26,3220,35.6,502652.546884586,4210635.22729939
74.55,2,30,3221,37.3,502658.709319861,4210573.09567572
67.69,3,32,3222,22.6,502674.509816547,4210554.23884674
101.03,2,32,3223,50.5,502752.6243163,4210494.35026423
51.47,3,26,3224,17.2,502960.595250409,4210465.57533191
110.24,3,42,3225,36.7,502981.668804938,4210426.74949591
181.89,3,52,3226,60.6,502999.237527253,4210374.60808213
184.88,3,54,3227,61.6,502994.849296642,4210376.82552765
184.09,3,53,3228,61.4,502998.360451798,4210373.49823101
174.89,3,47,3229,58.3,503000.994534247,4210369.06108448
174.35,3,50,3230,58.1,502999.24405326,4210356.85562474
163.98,3,49,3231,54.7,503010.6542258,4210349.0931262
46.71,3,17,3232,15.6,503036.07902254,4210409.01710107
71.95,3,21,3233,24,503030.815381993,4210405.68655757
71.95,3,21,3234,24,503030.815381993,4210405.68655757
80.69,3,31,3235,26.9,503013.258818186,4210424.54204443
107.18,3,41,3236,35.7,502783.342969444,4210473.27963717
99.45,2,39,3237,49.7,502759.651584971,4210472.1620601
108.31,2,37,3238,54.2,502764.91040483,4210489.9163031
56.09,2,20,3239,28,502773.670024038,4210534.3004348
70.99,1,11,3240,71,502878.064212413,4210603.12739708
64.34,2,11,3241,32.2,502892.108270434,4210589.81801432
63.18,2,11,3242,31.6,502894.740256914,4210590.92847691
103.79,2,19,3243,51.9,502850.858342329,4210616.43219421
117.01,3,28,3244,39,502000.529409993,4210913.53321465
125.48,3,38,3245,41.8,501968.083683806,4210834.7487281
161.24,3,50,3246,53.7,502003.18647956,4210812.56668438
243.14,3,73,3247,81,502582.261612781,4210915.91568362
212.21,3,66,3248,70.7,502592.790007016,4210918.13808253
5.29,2,7,3249,2.6,502770.84428459,4211103.48809843
29.7,2,12,3250,14.8,502643.64827801,4211018.01208124
133.57,3,53,3251,44.5,502470.838724774,4210882.59528512
75.71,3,42,3252,25.2,502441.866643949,4210939.17257064
99.25,3,40,3253,33.1,502458.531651267,4210959.14911036
153.09,3,53,3254,51,502467.310552736,4210943.61834559
53.2,1,13,3255,53.2,502739.295717544,4210990.30539609
55.42,1,13,3256,55.4,502735.78604966,4210990.30421823
47.64,1,12,3257,47.6,502746.316173977,4210986.9791674
47.92,1,12,3258,47.9,502741.926476622,4210994.74439906
301.48,3,65,3259,100.5,502488.370034058,4210939.18662402
292.57,2,56,3260,146.3,502524.33748759,4210961.38826877
288.32,3,58,3261,96.1,502502.403347364,4210956.9433917
244.39,2,49,3262,122.2,502536.617573236,4210973.59690503
40.76,1,11,3263,40.8,502758.602267942,4210980.32613455
41.21,1,11,3264,41.2,502756.846681877,4210982.54460055
40.39,1,11,3265,40.4,502759.479310642,4210981.43596096
306.77,3,68,3266,102.3,502548.913917015,4210933.65766943
101.55,3,43,3267,33.9,502464.700747829,4210869.27907373
161.97,3,51,3268,54,502467.312230734,4210938.07069783
90.8,3,44,3269,30.3,502448.902011972,4210885.91725872
75.97,3,36,3270,25.3,502490.16010361,4210823.79609649
64.33,2,11,3271,32.2,502892.109450438,4210586.48942743
65.04,1,10,3272,65,502889.474711333,4210593.14566846
63.96,1,10,3273,64,502892.107090429,4210593.14660123
54.31,3,14,3274,18.1,502803.485186064,4210588.67754916
63.62,2,15,3275,31.8,502807.86675875,4210605.32199265
62.26,2,15,3276,31.1,502807.859503021,4210626.4030438
69.54,2,16,3277,34.8,502814.887191494,4210603.10535373
65.16,1,10,3278,65.2,502889.476283241,4210588.70755258
63.18,2,11,3279,31.6,502894.740256914,4210590.92847691
77.59,1,12,3280,77.6,502867.533538936,4210606.45227619
59.24,2,9,3281,29.6,502897.380517727,4210568.73883239
73.32,3,18,3282,24.4,502819.275634902,4210599.77828176
62.88,2,16,3283,31.4,502807.868668147,4210599.77434772
68.56,3,18,3284,22.9,502813.136865388,4210589.7904007
46.33,3,11,3285,15.4,502797.344867076,4210583.12779596
62.77,2,11,3286,31.4,502895.618504475,4210588.70973037
59.16,2,10,3287,29.6,502901.75717388,4210598.69767354
60.12,2,10,3288,30.1,502900.885632702,4210582.05442697
60,2,10,3289,30,502895.625199268,4210569.84773825
50.74,1,15,3290,50.7,502989.520160608,4210552.12914008
47.66,1,14,3291,47.7,502999.170634331,4210556.57079836
51.24,1,15,3292,51.2,502987.761981656,4210561.00472849
34.03,1,10,3293,34,503107.111761806,4210522.21579388
47.58,1,12,3294,47.6,503157.132123386,4210510.03017843
43.79,1,12,3295,43.8,503158.005726654,4210520.01627766
3.99,1,2,3296,4,503163.105326731,4210946.07753739
23.64,2,8,3297,11.8,503142.872898639,4211080.32283013
20.18,2,6,3298,10.1,503135.850227702,4211089.19636713
33.03,2,10,3299,16.5,503116.539233166,4211110.27003606
42.7,2,16,3300,21.4,503077.922986208,4211137.99362398
40.89,2,10,3301,20.4,503306.114730177,4210971.65343077
52.11,2,13,3302,26.1,503315.762280247,4210981.64311507
51.06,2,13,3303,25.5,503316.641051575,4210978.31488285
44.1,2,12,3304,22.1,503308.743386779,4210980.53073517
107.86,3,53,3305,36,502812.910354388,4211246.63187878
9.11,1,4,3306,9.1,502573.364494752,4211305.35788643
8.3,3,5,3307,2.8,502606.703987686,4211308.69706435
23.79,2,6,3308,11.9,502985.785716455,4211165.6976283
28.08,2,10,3309,14,503030.588671901,4211015.92760476
27.17,2,12,3310,13.6,503034.098328834,4211015.92890946
39.89,3,16,3311,13.3,502973.538545643,4211065.83545316
3.63,1,3,3312,3.6,502554.90886469,4211402.99075687
2.75,1,1,3313,2.8,502477.670079848,4211501.71514411
4.65,1,1,3314,4.7,502391.70129895,4211458.41778823
5.28,1,1,3315,5.3,502411.88007445,4211460.64279168
48.09,2,13,3316,24,503315.764986308,4210974.98593722
50.88,2,13,3317,25.4,503314.008345909,4210979.42334265
51.32,2,13,3318,25.7,503313.130477079,4210980.53251587
26.03,2,11,3319,13,503284.156025615,4211029.34011305
9.66,1,4,3320,9.7,503201.665721267,4211063.70274565
15.56,1,5,3321,15.6,503178.853949327,4211061.47476378
2.67,1,2,3322,2.7,503121.853340624,4210980.45706841
6.23,1,1,3323,6.2,503429.044339437,4210755.34589981
6.39,1,1,3324,6.4,503434.308526076,4210756.45764374
5.27,1,2,3325,5.3,503477.312651419,4210734.28527236
1.19,1,2,3326,1.2,503574.81887448,4210483.57381088
2.07,1,2,3327,2.1,502582.988652118,4211390.79476647
5.77,2,3,3328,2.9,502439.987663326,4211354.13622929
5.25,2,2,3329,2.6,502398.771137502,4211285.3331249
4.67,3,3,3330,1.6,502446.168906329,4211222.10398174
11.96,2,3,3331,6,502576.054813312,4211121.17673395
12.16,2,4,3332,6.1,502581.321337381,4211114.52121911
11.29,2,2,3333,5.6,502576.056565367,4211115.62908466
11.53,2,2,3334,5.8,502564.651715552,4211111.18737092
20.37,2,5,3335,10.2,502331.223892278,4211245.37045195
15.66,2,3,3336,7.8,502298.758916829,4211250.90888839
15.31,2,4,3337,7.7,502317.17841022,4211270.88564377
56.07,1,10,3338,56.1,502723.514066496,4210954.79515998
18.65,3,8,3339,6.2,502717.378034781,4210937.04063853
